id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
3712,Chloe's Spatial Rift,A narrative fantasy prompt where a character named Chloe travels through a spatial rift into an overgrown realm.,"Chloe, has stepped through the Spatial Rift in the Moonstone Castle and finds herself in an abandoned, nature overgrown corridor in an unkown Realm. Where does it lead to...",https://x.com/sandroraffaele/status/2048293772405211602,2026-04-26T06:51:05.000Z,"{""name"":""LenoyInc"",""link"":""https://x.com/sandroraffaele""}",[],[],"[{""id"":""69edc57e912e7300047bf3ee"",""url"":""https://video.twimg.com/amplify_video/2048292915282333696/vid/avc1/1920x1080/HpxaSJQ2-liIbYAK.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048292915282333696/img/TSmccX8QsNb2kKky.jpg"",""caption"":null}]"
3711,Futuristic Cyberpunk Boot Morphing Video,A highly detailed cinematic prompt for Grok Imagine that generates a 25-second video of a futuristic cyberpunk boot morphing through various designs and color schemes against a white studio background.,"Create a smooth 25-second high-resolution 3D cinematic video on a pure white background with soft studio lighting and subtle shadows. A single futuristic cyberpunk rollerblade / ice-skate hybrid boot is displayed in perfect side profile (toe pointing left). Every 1 second the boot seamlessly morphs and transforms into a new stunning variation while keeping the exact same camera angle, composition, and mechanical base structure.
The boot is ultra-detailed sci-fi footwear with exposed intricate mechanical parts, gears, pistons, wires, carbon-fiber panels, metal buckles, straps, vents, and glowing neon circuitry. It features either rollerblade-style wheels, ice-skate blades, or tank-tread elements at the base. The designs rapidly cycle through these color schemes and accents in perfect sequence:
Matte black with bright cyan neon glowing lines and circuits
Black with luxurious gold metallic accents and subtle orange energy pulses
Black and gold with dramatic orange lightning energy effects
Black, blue, and vibrant orange high-tech panels with cyan highlights
White, black, and red armored futuristic design with glowing red lights
Black with intense cyan neon on ice-skate blade version
Black, white, red, and chrome with red glowing core elements
Black with heavy gold chrome plating and yellow accents
Metallic blue, silver, and orange with exposed engine-like details
Black with electric lime-green neon lightning and glowing green wheels
Each transformation is fluid and cinematic. The neon lights pulse and glow realistically, reflections glide across glossy and matte surfaces, and small mechanical parts subtly move. Ultra-realistic 8K 3D render, photorealistic materials, sharp details, dramatic rim lighting, perfect composition, no text, no watermark, cinematic color grading, 25 fps, smooth 25-second loop.",https://x.com/ThoughCreator/status/2048106729209274840,2026-04-25T18:27:50.000Z,"{""name"":""Thoughts Creator"",""link"":""https://x.com/ThoughCreator""}",[],[],"[{""id"":""69edc57c912e7300047bf3ed"",""url"":""https://video.twimg.com/ext_tw_video/2048105826854780928/pu/vid/avc1/1440x1072/5oVKZLY_OTHbl1AQ.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2048105826854780928/pu/img/aZ5yyBqJlR9fjnue.jpg"",""caption"":null}]"
3710,Decorative 3D Portrait,"A highly detailed, stylized 3D portrait prompt featuring complex textures, golden jewelry, and abstract curly hair elements.","A highly stylized, decorative 3D portrait of a woman with closed eyes and fair skin. she wears a yellow headband over a patterned, colorful headpiece with circular motifs. her hair is depicted as an abstract arrangement of brown, curly lines and small, embellished circles. large, golden, disc shaped earrings with intricate designs hang from her ears, along with dangling beaded elements. she has prominent eyelashes and pink lips. her long, slender neck is gold and ribbed, leading to a dark teal dress with orange polka dots. the background is a light, off white color with subtle, swirling line patterns and small, scattered decorative elements. a tiny bird with red, blue, and brown feathers is seen on the right side.",https://x.com/iamhappy2026/status/2048175782242189335,2026-04-25T23:02:14.000Z,"{""name"":""✨AI Art Fun✨"",""link"":""https://x.com/iamhappy2026""}","[""https://pbs.twimg.com/media/HGyU7mgWAAETn5b.jpg""]",[],"[{""id"":""69edc57a912e7300047bf3ec"",""url"":""https://video.twimg.com/amplify_video/2048175697768947712/vid/avc1/784x1168/KZD1amPzrEjNJPWF.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048175697768947712/img/VcI-u3Kcqol1_Aku.jpg"",""caption"":null}]"
3709,Sad Swing Scene,"A melancholy video prompt of a person on a swing set, combined with philosophical dialogue about the world.","he swings sadly, waiting for someone, his head down
And see is saying something about this world like its a good place to live but you gotta work",https://x.com/saen_dev/status/2048004209388498974,2026-04-25T11:40:28.000Z,"{""name"":""Saeed Anwar"",""link"":""https://x.com/saen_dev""}",[],[],"[{""id"":""69edc57a912e7300047bf3eb"",""url"":""https://video.twimg.com/amplify_video/2048004076353552384/vid/avc1/448x672/2xuR7nralUqpu51B.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048004076353552384/img/N6pGQHtdmVpOhDR9.jpg"",""caption"":null}]"
3708,Flying dragons over ocean,A detailed video prompt for two dragons flying over a starlit ocean with reflections.,Blue dragon and red dragon fly side by side under a brightly starlit night sky over calm ocean water starlight reflecting off water surface,https://x.com/HawkinsonLindy/status/2048114266545553712,2026-04-25T18:57:47.000Z,"{""name"":""Lindy Hawkinson"",""link"":""https://x.com/HawkinsonLindy""}",[],[],"[{""id"":""69edc577912e7300047bf3ea"",""url"":""https://video.twimg.com/amplify_video/2048114190523760640/vid/avc1/784x1168/3wxJ-nBVQStaAXmH.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048114190523760640/img/EA1WSRf2GCo_IgOT.jpg"",""caption"":null}]"
3707,Dreamlike Landscape Animation,A cinematic video prompt for a woman in a white dress walking through a fantasy landscape with a dreamlike illustration style.,"White Dress Woman Walking in a Dreamlike Landscape, Fantasy Illustration Style, 10 Seconds",https://x.com/DavidLi36143625/status/2048018519552627067,2026-04-25T12:37:20.000Z,"{""name"":""David Liang"",""link"":""https://x.com/DavidLi36143625""}",[],[],"[{""id"":""69edc576912e7300047bf3e9"",""url"":""https://video.twimg.com/amplify_video/2048018370017341440/vid/avc1/848x480/iF6VtDh3MDNvIKOP.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048018370017341440/img/g4vlmP0fJa-6RB4-.jpg"",""caption"":null}]"
3706,Hyper-Realistic Heterochromia Portrait,"A long, highly detailed prompt for a photorealistic portrait with specific eye colors and skin textures, applied here to a video generation context.","Ultra-realistic portrait of a girl face, extreme facial detail, visible skin texture, pores, fine lines, and subtle imperfections, cinematic lighting, sharp focus, 8K resolution, symmetrical composition, neutral background. The subject has heterochromia: one eye vivid deep blue, the other eye pure black, both highly detailed with reflective highlights. Natural skin tones, soft shadows, realistic hair strands, studio photography style, high dynamic range, lifelike expression.Ultra-realistic portrait of a human face, extreme facial detail, visible skin texture, pores, fine lines, and subtle imperfections, cinematic lighting, sharp focus, 8K resolution, symmetrical composition, neutral background. The subject has heterochromia: one eye vivid deep blue, the other eye pure black, both highly detailed with reflective highlights. Natural skin tones, soft shadows, realistic hair strands, studio photography style, high dynamic range, lifelike expression.",https://x.com/Kujiiichan/status/2047928082149826575,2026-04-25T06:37:58.000Z,"{""name"":""Kuji"",""link"":""https://x.com/Kujiiichan""}",[],[],"[{""id"":""69edc575912e7300047bf3e8"",""url"":""https://video.twimg.com/amplify_video/2047928005721477120/vid/avc1/784x1168/WbCaLkYxuYFQ6zKg.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2047928005721477120/img/Z_3MJBpankS9aHuA.jpg"",""caption"":null}]"
3705,Futuristic Water Landing Platform,A science fiction prompt for a video featuring sky cars landing on water-based platforms to refuel.,"In the future the landing platforms are made of water 
these sky cars draw up the shallow water
to power our future sky car engines.

Somewhere to step out on ..",https://x.com/clayden5_luke/status/2048147888732020867,2026-04-25T21:11:24.000Z,"{""name"":""Luke Clayden"",""link"":""https://x.com/clayden5_luke""}",[],[],"[{""id"":""69edc572912e7300047bf3e7"",""url"":""https://video.twimg.com/amplify_video/2048147795371290625/vid/avc1/672x448/GoUDD1-YkR7DJ_KA.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048147795371290625/img/daVYDy-aQQ1e7mHX.jpg"",""caption"":null}]"
3704,Celebrity Indian Wedding,A video generation prompt for a celebrity wedding scene at the Taj Mahal featuring traditional Indian attire.,Zendaya and Tom Holland wedding in traditional Indian dress same like Virat Kohli and Anushka sharma at Taj Mahal.,https://x.com/SinghNarendra87/status/2048082299275886596,2026-04-25T16:50:46.000Z,"{""name"":""Narendra Singh"",""link"":""https://x.com/SinghNarendra87""}",[],[],"[{""id"":""69edc572912e7300047bf3e6"",""url"":""https://video.twimg.com/amplify_video/2048082216962703360/vid/avc1/464x688/Sj4L948gW1lqet32.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048082216962703360/img/cR7PH2byAPWyCk3o.jpg"",""caption"":null}]"
3703,Futuristic water landing cars,A descriptive prompt for a futuristic scene involving sky cars and water landing platforms.,"In the future the landing platforms are made of water 
these sky cars draw up and suck up the shallow water
to power our future sky car engines.",https://x.com/clayden5_luke/status/2048146440686276737,2026-04-25T21:05:38.000Z,"{""name"":""Luke Clayden"",""link"":""https://x.com/clayden5_luke""}",[],[],"[{""id"":""69edc571912e7300047bf3e5"",""url"":""https://video.twimg.com/amplify_video/2048146343135444992/vid/avc1/672x448/Pdz0ZuCG40S7PHOv.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048146343135444992/img/6cNE5zmHxlYUk1O_.jpg"",""caption"":null}]"
3702,Character landing and sunset pan,A cinematic video prompt describing a character landing on a building and sitting on a ledge as the camera captures a sunset.,"he lands on the building and then sits on the ledge, the camera pans to the sunset",https://x.com/prashadventurer/status/2048094768664834544,2026-04-25T17:40:19.000Z,"{""name"":""🇮🇳 🧑‍🎨Prashant Salunke 🇮🇳"",""link"":""https://x.com/prashadventurer""}",[],[],"[{""id"":""69edc570912e7300047bf3e4"",""url"":""https://video.twimg.com/amplify_video/2048094714067578880/vid/avc1/928x1376/p4EtaFcB1op7oPfY.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2048094714067578880/img/rIhf__Qerfu5AZqo.jpg"",""caption"":null}]"
3656,Cinematic First-Person Dragon Flight,"A complex, professional-grade prompt for a first-person perspective video of a dragon rider flying at high speeds through a mountain valley, using a specific design reference.","Use only the attached dragon reference sheet as the exact design source. Extract one consistent massive gray dragon from views A-I and ignore all grid lines, labels, text, and duplicate instances.
First-person rider POV from a forward cockpit saddle fixed directly behind the neck base on the muscular shoulder area after the dorsal spikes, never on the rear back or near the tail. The aerodynamic saddle must be tightly anchored with visible girth straps, spine connectors, and harnesses wrapping around the body and integrated with the scales. No floating or loose equipment. Keep the saddle stable throughout.
Rider’s hands grip the control harness and saddle handles in the foreground. The dragon flies at extreme speed at dangerously low altitude, skimming over green hills and winding rivers toward distant jagged mountains under a bright blue sky with dramatic cumulus clouds, god rays, and volumetric lighting. Show strong horizontal motion blur, powerful wingbeats, natural body undulation, realistic camera shake, and wind vibration.
Hyper-realistic photorealism, detailed metallic gray overlapping scales, realistic dragon flight physics, cinematic 8K detail, smooth high-frame-rate 10-15 second video. No other dragons. No reference sheet elements.",https://x.com/old_pgmrs_will/status/2047465662910750809,2026-04-24T00:00:28.000Z,"{""name"":""いにしえ@AI Director & Creator｜Will Oldgram"",""link"":""https://x.com/old_pgmrs_will""}",[],[],"[{""id"":""69ec730bfd6bab00040d1f21"",""url"":""https://video.twimg.com/amplify_video/2047464572425285632/vid/avc1/752x416/BxapWxFH9zUL_GPz.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2047464572425285632/img/MJ3GCbAsnSi-CQgz.jpg"",""caption"":null}]"
3655,Epic Michael Bay style aircraft carrier launch,A detailed cinematic Grok Imagine prompt for an action-packed scene involving a motorcycle launch from the USS Gerald R. Ford in a high-octane Hollywood style.,史詩級好萊塢動作場景：一輛摩托車跟駕駛被固定在「傑拉爾德·R·福特號」航空母艦的飛行甲板上，透過電磁彈射器高速彈射升空。戲劇性的低角度鏡頭，鏡頭光暈，蒸汽和火花四濺，附近停泊著戰鬥機，暴風雨般的天空，電影級燈光，IMAX畫質，邁克爾·貝執導——16:9,https://x.com/t4121995t/status/2047483012829553018,2026-04-24T01:09:25.000Z,"{""name"":""S.f ting"",""link"":""https://x.com/t4121995t""}",[],[],"[{""id"":""69ec730bfd6bab00040d1f20"",""url"":""https://video.twimg.com/amplify_video/2047482948996435968/vid/avc1/672x448/uTL4HNo3foxoKpDp.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2047482948996435968/img/hHZNekDKIT4-3ek6.jpg"",""caption"":null}]"
3654,Cinematic Samurai vs Terminator Duel Video Prompt,"A high-energy video generation prompt for a samurai and terminator combat scene, focusing on dynamic camera rotation and micro-cut editing styles.",@ Image1はサムライとターミネーターの映画の戦闘シーン、大迫力の接近戦、カメラは被写体を画角の中心に据えながら周囲を高速旋回して撮影、シーンはマイクロカット形式で複数のカメラアングルが切り替わる,https://x.com/old_pgmrs_will/status/2047942047064309993,2026-04-25T07:33:27.000Z,"{""name"":""いにしえ@AI Director & Creator｜Will Oldgram"",""link"":""https://x.com/old_pgmrs_will""}",[],[],"[{""id"":""69edc583f484fa0004168371"",""url"":""https://video.twimg.com/amplify_video/2047941994534916096/vid/avc1/736x400/tqJfCzIKmRnc2Fiu.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2047941994534916096/img/C6fhrZcO4tOwom8b.jpg"",""caption"":null}]"
3653,Cosmic Fibonacci sequence prompt,A detailed video prompt featuring a galactic void with gold stars and floating numbers arranged in a Fibonacci sequence.,galactic void with foreground fibonacci sequence in gold glitter stars bioluminescence add multiple 0 and 1 floating up from golden ratio,https://x.com/MuskWaifu/status/2047739586588127443,2026-04-24T18:08:57.000Z,"{""name"":""✨Alien Queen"",""link"":""https://x.com/MuskWaifu""}",[],[],"[{""id"":""69ec7309fd6bab00040d1f18"",""url"":""https://video.twimg.com/amplify_video/2047739524072013824/vid/avc1/448x672/QptZi2IMQXJd7abj.mp4?tag=25"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2047739524072013824/img/jjWLpp0o7-JfFKOA.jpg"",""caption"":null}]"
